time,allT,allF,alt1,perT3,perT10,perT100,perT1000,perT10000,perF3,perF10,perF100,perF1000,perF10000,burst5,burst50,burst500,burst5000
29143,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29144,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29145,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29146,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29147,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29148,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29149,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29150,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29151,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29152,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29153,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29154,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29155,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29156,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29157,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29158,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29159,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29160,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
29161,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29162,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29163,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29164,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29165,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29166,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29167,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29168,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29169,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29170,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29171,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29172,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29173,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29174,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29175,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29176,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29177,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29178,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29179,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29180,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29181,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29182,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29183,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29184,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29185,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29186,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29187,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29188,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29189,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29190,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
29191,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29192,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29193,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29194,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29195,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29196,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29197,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29198,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29199,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29200,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
29201,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29202,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29203,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29204,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29205,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29206,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29207,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29208,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29209,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29210,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29211,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29212,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29213,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29214,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29215,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29216,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29217,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29218,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29219,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29220,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
29221,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29222,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29223,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29224,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29225,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29226,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29227,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29228,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29229,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29230,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29231,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29232,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29233,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29234,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29235,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29236,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29237,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29238,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29239,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29240,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29241,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29242,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29243,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29244,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29245,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29246,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29247,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29248,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29249,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29250,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
29251,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29252,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29253,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29254,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29255,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29256,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29257,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29258,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29259,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29260,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29261,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29262,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29263,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29264,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29265,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29266,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29267,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29268,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29269,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29270,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29271,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29272,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29273,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29274,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29275,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29276,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29277,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29278,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29279,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29280,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
29281,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29282,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29283,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29284,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29285,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29286,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29287,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29288,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29289,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29290,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29291,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29292,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29293,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29294,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29295,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29296,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29297,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29298,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29299,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29300,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
29301,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29302,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29303,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29304,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29305,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29306,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29307,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29308,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29309,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29310,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
29311,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29312,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29313,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29314,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29315,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29316,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29317,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29318,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29319,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29320,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29321,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29322,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29323,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29324,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29325,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29326,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29327,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29328,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29329,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29330,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29331,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29332,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29333,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29334,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29335,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29336,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29337,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29338,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29339,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29340,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
29341,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29342,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29343,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29344,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29345,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29346,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29347,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29348,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29349,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29350,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29351,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29352,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29353,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29354,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29355,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29356,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29357,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29358,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29359,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29360,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29361,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29362,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29363,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29364,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29365,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29366,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29367,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29368,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29369,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29370,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
29371,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29372,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29373,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29374,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29375,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29376,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29377,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29378,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29379,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29380,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29381,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29382,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29383,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29384,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29385,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29386,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29387,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29388,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29389,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29390,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29391,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29392,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29393,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29394,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29395,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29396,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29397,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29398,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29399,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29400,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1
29401,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29402,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29403,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29404,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29405,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29406,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29407,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29408,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29409,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29410,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29411,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29412,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29413,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29414,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29415,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29416,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29417,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29418,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29419,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29420,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29421,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29422,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29423,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29424,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29425,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29426,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29427,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29428,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29429,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29430,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
29431,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29432,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29433,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29434,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29435,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29436,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29437,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29438,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29439,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29440,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
29441,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29442,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
29443,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29444,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
29445,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29446,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29447,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29448,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
29449,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
29450,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29451,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29452,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29453,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29454,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29455,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29456,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29457,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29458,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29459,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29460,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
29461,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29462,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29463,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29464,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29465,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29466,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29467,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29468,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29469,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29470,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29471,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29472,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29473,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29474,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29475,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29476,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29477,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29478,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29479,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29480,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
29481,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29482,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29483,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29484,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29485,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29486,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29487,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29488,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29489,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29490,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
29491,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29492,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29493,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
29494,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29495,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29496,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29497,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29498,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
29499,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
29500,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
29501,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
29502,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
29503,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
29504,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
29505,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
29506,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
29507,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
29508,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
29509,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
29510,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
29511,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
29512,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
29513,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
29514,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
29515,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
29516,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
29517,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
29518,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
